cell_index,lon_min,lon_max,lat_min,lat_max,ray_count,phase_velocity_km_s
499,-122.1499999999999,-122.1399999999999,46.23999999999997,46.249999999999964,2061.0,2.8328600741202705
500,-122.1399999999999,-122.1299999999999,46.23999999999997,46.249999999999964,2262.0,2.822861726313867
501,-122.1299999999999,-122.11999999999989,46.23999999999997,46.249999999999964,2358.0,2.874866374752383
502,-122.11999999999989,-122.10999999999989,46.23999999999997,46.249999999999964,2398.0,2.9747040820215154
503,-122.10999999999989,-122.09999999999988,46.23999999999997,46.249999999999964,2500.0,3.036728401715781
504,-122.09999999999988,-122.08999999999988,46.23999999999997,46.249999999999964,1705.0,2.978286900425353
505,-122.08999999999988,-122.07999999999987,46.23999999999997,46.249999999999964,1592.0,2.939192418854745
506,-122.07999999999987,-122.06999999999987,46.23999999999997,46.249999999999964,1102.0,2.8875701148294795
507,-122.06999999999987,-122.05999999999986,46.23999999999997,46.249999999999964,318.0,2.8321557976964904
508,-122.05999999999986,-122.04999999999986,46.23999999999997,46.249999999999964,0.0,2.8201103236442426
509,-122.04999999999986,-122.03999999999985,46.23999999999997,46.249999999999964,0.0,2.8187913521757917
510,-122.34,-122.33,46.249999999999964,46.25999999999996,0.0,2.949879701199513
511,-122.33,-122.32,46.249999999999964,46.25999999999996,0.0,2.965442875754227
512,-122.32,-122.30999999999999,46.249999999999964,46.25999999999996,19.0,2.9832846921560305
513,-122.30999999999999,-122.29999999999998,46.249999999999964,46.25999999999996,52.0,2.9811506355937434
514,-122.29999999999998,-122.28999999999998,46.249999999999964,46.25999999999996,87.0,2.9824982004322416
515,-122.28999999999998,-122.27999999999997,46.249999999999964,46.25999999999996,214.0,2.9955478252435186
516,-122.27999999999997,-122.26999999999997,46.249999999999964,46.25999999999996,528.0,3.003250320627004
517,-122.26999999999997,-122.25999999999996,46.249999999999964,46.25999999999996,773.0,2.951610668681597
518,-122.25999999999996,-122.24999999999996,46.249999999999964,46.25999999999996,894.0,2.9081562107524794
519,-122.24999999999996,-122.23999999999995,46.249999999999964,46.25999999999996,898.0,2.81530072094324
520,-122.23999999999995,-122.22999999999995,46.249999999999964,46.25999999999996,1036.0,2.755448330487363
